Year,line_no,DayType,sheet,Time_Range,direction_name_EastNorth,direction_name_WestSouth,Revenue_Hours,Service_Hours,Average_Trips_Per_Clock_Hour_Per_Direction,Average_APC_Boardings_Per_Revenue_Hour,Average_APC_Boardings_Per_Trip,Average_Peak_Passenger_Load_EastNorth,Average_Peak_Load_Factor_Percentage_EastNorth,Average_Peak_Passenger_Load_WestSouth,Average_Peak_Load_Factor_Percentage_WestSouth
2018,187,SUN,Summer,06:00-09:00,NORTH,SOUTH,41.6,50.8,1.66666666666667,8.31286219501323,5.94315175565176,2.28860028860029,9.53583453583454,4.02967171717172,16.7902988215488
2018,187,SUN,Summer,09:00-15:00,NORTH,SOUTH,108.4,108.4,2,18.5567306954988,13.9762235449735,4.61306216931217,19.221092372134,5.90330687830688,24.5971119929453
2018,187,SUN,Summer,15:00-18:00,NORTH,SOUTH,54,54,2,20.521164021164,15.390873015873,8.70383597883598,36.2659832451499,2.72083333333333,11.3368055555556
2018,187,SUN,Summer,18:00-21:00,NORTH,SOUTH,51,52.8,2,18.1734264412836,12.8186507936508,8.67691798941799,36.1538249559083,1.18439153439153,4.93496472663139
2018,187,SUN,Summer,21:00-24:00,NORTH,SOUTH,14.4,14.4,1.5,7.66369047619048,6.13095238095238,5.08333333333333,21.1805555555556,0.392857142857143,1.63690476190476
2018,187,SUN,Summer,24:00-04:00,NORTH,SOUTH,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2017,188,MF,Fall,04:00-06:00,EAST,WEST,262.8,296.866666666667,2,18.3864674947174,13.9036644068171,4.05837586176022,8.11675172352047,8.57277397260274,17.1455479452055
2017,188,MF,Fall,06:00-09:00,EAST,WEST,1084.05,1093.78333333333,3.66666666666667,43.9367601245615,60.3948833118816,20.6536484600546,41.3072969201092,25.2252477362998,50.4504954725996
2017,188,MF,Fall,09:00-15:00,EAST,WEST,1261.68333333333,1266.55,2,39.1932097178105,56.4637878452091,15.2104606200497,30.4209212400993,21.5220503241051,43.0441006482103
2017,188,MF,Fall,15:00-18:00,EAST,WEST,1115.68333333333,1120.61666666667,3.32876712328767,51.1588728205796,78.6201708557634,33.6814270120206,67.3628540240412,21.7437762326461,43.4875524652923
2017,188,MF,Fall,18:00-21:00,EAST,WEST,697.15,725.133333333333,2.33333333333333,30.1222050786968,40.9965869367103,25.3074353999012,50.6148707998024,5.52102738078765,11.0420547615753
2017,188,MF,Fall,21:00-24:00,EAST,WEST,638.75,649.7,2,15.2885612079677,22.017241317458,13.0427656374574,26.0855312749149,4.15604057458947,8.31208114917894
2017,188,MF,Fall,24:00-04:00,EAST,WEST,379.6,405.15,1.49771689497717,5.53607821762219,6.13463094452405,2.92761579124232,5.85523158248465,2.06711377473364,4.13422754946728
2017,188,MF,Summer,04:00-06:00,EAST,WEST,180.483333333333,203.35,2,19.8868298368298,14.6869227994228,5.35714285714286,10.7142857142857,9.40028409090909,18.8005681818182
2017,188,MF,Summer,06:00-09:00,EAST,WEST,730.916666666667,737.45,3.66666666666667,22.6029019485601,30.7632635882636,6.21536281179139,12.4307256235828,16.9117308286951,33.8234616573902
2017,188,MF,Summer,09:00-15:00,EAST,WEST,848.516666666667,851.783333333333,2,34.0512800623194,49.0891583022098,13.7594337735094,27.5188675470188,18.4658919123205,36.931783824641
2017,188,MF,Summer,15:00-18:00,EAST,WEST,741.533333333333,757.05,3.3265306122449,34.740759916355,52.6697199113684,25.9956417920704,51.9912835841407,10.6465530415065,21.2931060830129
2017,188,MF,Summer,18:00-21:00,EAST,WEST,479.383333333333,493.266666666667,2.33333333333333,27.2500261057465,37.8471488388155,21.8733803454042,43.7467606908083,6.37190547547691,12.7438109509538
2017,188,MF,Summer,21:00-24:00,EAST,WEST,428.75,436.1,2,15.0297107774381,21.618358955859,12.2207671957672,24.4415343915344,4.247002997003,8.494005994006
2017,188,MF,Summer,24:00-04:00,EAST,WEST,254.8,271.95,1.49659863945578,5.9437394193716,6.48811574650615,3.70271937057651,7.40543874115303,1.64332464587567,3.28664929175133
2017,188,SAT,Fall,04:00-06:00,EAST,WEST,6.3,7.23333333333333,1,9.62962962962963,4.33333333333333,NULL,NULL,4,8
2017,188,SAT,Fall,06:00-09:00,EAST,WEST,100.1,104.533333333333,2,15.4510643608244,18.7643140589569,3.87896825396825,7.75793650793651,10.6418650793651,21.2837301587302
2017,188,SAT,Fall,09:00-15:00,EAST,WEST,221.2,221.2,2,32.3086376458214,42.471626984127,10.5644841269841,21.1289682539683,21.2688492063492,42.5376984126984
2017,188,SAT,Fall,15:00-18:00,EAST,WEST,108.966666666667,108.966666666667,2,38.0025027013042,49.2662698412698,22.9003968253968,45.8007936507936,14.6142857142857,29.2285714285714
2017,188,SAT,Fall,18:00-21:00,EAST,WEST,99.1666666666667,99.1666666666667,2,33.1466749375584,38.7456349206349,23.9325396825397,47.8650793650794,6.28571428571429,12.5714285714286
2017,188,SAT,Fall,21:00-24:00,EAST,WEST,105,105,2,17.8968253968254,22.3710317460317,15.0238095238095,30.047619047619,3.76785714285714,7.53571428571429
2017,188,SAT,Fall,24:00-04:00,EAST,WEST,67.2,70,1.5,18.5150117739403,15.4346560846561,9.07619047619048,18.152380952381,2.57142857142857,5.14285714285715
2017,188,SAT,Summer,04:00-06:00,EAST,WEST,4.05,4.65,1,17.7777777777778,8,NULL,NULL,7,14
2017,188,SAT,Summer,06:00-09:00,EAST,WEST,64.35,67.2,2,17.0033353964652,20.4166666666667,4.03888888888889,8.07777777777778,11.687037037037,23.3740740740741
2017,188,SAT,Summer,09:00-15:00,EAST,WEST,139.2,139.2,2,29.4408597615834,38.0416666666667,10.3055555555556,20.6111111111111,16.4814814814815,32.962962962963
2017,188,SAT,Summer,15:00-18:00,EAST,WEST,73.05,73.05,2,35.0785808283045,47.5944444444444,20.0694444444444,40.1388888888889,14.3074074074074,28.6148148148148
2017,188,SAT,Summer,18:00-21:00,EAST,WEST,63.75,63.75,2,29.6272400219769,34.8611111111111,18.8333333333333,37.6666666666667,9,18
2017,188,SAT,Summer,21:00-24:00,EAST,WEST,67.5,67.5,2,19.9444444444444,24.9305555555556,14.4166666666667,28.8333333333333,4.64351851851852,9.28703703703704
2017,188,SAT,Summer,24:00-04:00,EAST,WEST,43.2,45,1.48148148148148,12.1128205128205,12.1410256410256,7.09259259259259,14.1851851851852,3.23611111111111,6.47222222222222
2017,188,SUN,Fall,04:00-06:00,EAST,WEST,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2017,188,SUN,Fall,06:00-09:00,EAST,WEST,102.3,103.5,1.66666666666667,12.6595744680851,13.5239417989418,2.49523809523809,4.99047619047619,8.05555555555556,16.1111111111111
2017,188,SUN,Fall,09:00-15:00,EAST,WEST,273.3,273.3,2,26.4985056973491,33.4808523266857,8.37427248677249,16.748544973545,16.4517857142857,32.9035714285714
2017,188,SUN,Fall,15:00-18:00,EAST,WEST,133.8,133.8,2,34.4749502033183,42.7458553791887,18.9305555555556,37.8611111111111,12.4366402116402,24.8732804232804
2017,188,SUN,Fall,18:00-21:00,EAST,WEST,129.3,129.3,2,25.9037420326681,30.790873015873,19.0093915343915,38.0187830687831,5.51957671957672,11.0391534391534
2017,188,SUN,Fall,21:00-24:00,EAST,WEST,135,135,2,10.3339682539683,12.9174603174603,8.28902116402116,16.5780423280423,2.61203703703704,5.22407407407407
2017,188,SUN,Fall,24:00-04:00,EAST,WEST,52.8,57.9,1.5,6.87871794871795,4.82916666666667,3.5,7,1.52222222222222,3.04444444444444
2017,188,SUN,Summer,04:00-06:00,EAST,WEST,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2017,188,SUN,Summer,06:00-09:00,EAST,WEST,68.2,69,1.66666666666667,14.2706180344478,15.4662698412698,2.92261904761905,5.8452380952381,8.08531746031746,16.1706349206349
2017,188,SUN,Summer,09:00-15:00,EAST,WEST,182.2,182.2,2,24.6354857048305,31.1117063492064,7.72777777777778,15.4555555555556,15.6458333333333,31.2916666666667
2017,188,SUN,Summer,15:00-18:00,EAST,WEST,89.2,89.2,2,32.3772367394446,40.0166666666667,18.3333333333333,36.6666666666667,12.0277777777778,24.0555555555556
2017,188,SUN,Summer,18:00-21:00,EAST,WEST,86.2,86.2,2,29.0278284363391,34.5277777777778,17.6944444444444,35.3888888888889,7.18055555555555,14.3611111111111
2017,188,SUN,Summer,21:00-24:00,EAST,WEST,90,90,2,13.8066666666667,17.2583333333333,9.29166666666667,18.5833333333333,3.625,7.25
2017,188,SUN,Summer,24:00-04:00,EAST,WEST,35.2,38.6,1.5,7.56153846153846,6.625,3.54166666666667,7.08333333333333,2.54166666666667,5.08333333333334
2018,188,MF,Fall,04:00-06:00,EAST,WEST,270.1,304.166666666667,2,20.7562345260333,16.9181348712171,4.64746782897468,9.29493565794936,10.7884806973848,21.5769613947696
2018,188,MF,Fall,06:00-09:00,EAST,WEST,1085.26666666667,1095,3.662100456621,45.3611412966426,62.7385387369416,20.4230292956663,40.8460585913326,26.2635006885108,52.5270013770216
2018,188,MF,Fall,09:00-15:00,EAST,WEST,1259.25,1264.11666666667,2,39.3433918294355,56.8583011000012,15.785844088138,31.5716881762759,21.6610368984603,43.3220737969206
2018,188,MF,Fall,15:00-18:00,EAST,WEST,1086.46666666667,1086.53333333333,3.16438356164384,51.5643189771564,80.7287534705292,32.1061295472019,64.2122590944038,21.9081397591481,43.8162795182961
2018,188,MF,Fall,18:00-21:00,EAST,WEST,749.466666666667,785.966666666667,2.49771689497717,27.8131630540237,37.7784303302763,22.1740144463603,44.3480288927206,6.22299028168123,12.4459805633624
2018,188,MF,Fall,21:00-24:00,EAST,WEST,638.75,649.7,2,17.826173255327,25.7196052456889,15.7408911192482,31.4817822384964,4.43565800749523,8.87131601499046
2018,188,MF,Fall,24:00-04:00,EAST,WEST,371.083333333333,396.633333333333,1.49771689497717,6.75078373770741,6.84444537636836,4.24776765882119,8.49553531764239,2.12260570479749,4.24521140959497
2018,188,MF,Summer,04:00-06:00,EAST,WEST,172.8,205.6,2,21.8101792943898,16.5603174603175,4.12152777777778,8.24305555555556,10.7299520502646,21.4599041005291
2018,188,MF,Summer,06:00-09:00,EAST,WEST,710.4,716.8,3.66666666666667,28.5846237200364,38.7818061568062,8.2524531024531,16.5049062049062,20.9064078282828,41.8128156565657
2018,188,MF,Summer,09:00-15:00,EAST,WEST,816.8,820,2,34.4569140243935,48.7540704665705,14.4832514129389,28.9665028258778,17.7886904761905,35.577380952381
2018,188,MF,Summer,15:00-18:00,EAST,WEST,733.6,740,3.33333333333333,36.7659582271604,56.2948593073593,27.4817234848485,54.9634469696969,11.8906144781145,23.7812289562289
2018,188,MF,Summer,18:00-21:00,EAST,WEST,456.8,480.8,2.33333333333333,31.6636120012743,42.817316017316,22.3962081128748,44.7924162257496,7.99664702581369,15.9932940516274
2018,188,MF,Summer,21:00-24:00,EAST,WEST,420,427.2,2,18.7283448033448,27.0760429385429,16.1036736411736,32.2073472823473,5.67205017205017,11.3441003441003
2018,188,MF,Summer,24:00-04:00,EAST,WEST,249.6,266.4,1.5,7.00407279223645,7.47850791184125,3.74873737373737,7.49747474747475,2.87406517094017,5.74813034188034
2018,188,SAT,Fall,04:00-06:00,EAST,WEST,6.75,7.75,1,22.7777777777778,10.25,NULL,NULL,8.5,17
2018,188,SAT,Fall,06:00-09:00,EAST,WEST,107.25,112,2,19.641407874614,23.6686507936508,4.76587301587302,9.53174603174604,14.0944444444444,28.1888888888889
2018,188,SAT,Fall,09:00-15:00,EAST,WEST,236.25,236.25,2,34.121888225616,44.9055555555556,11.6819444444444,23.3638888888889,20.1972222222222,40.3944444444444
2018,188,SAT,Fall,15:00-18:00,EAST,WEST,116.75,116.75,2,42.7251080521694,55.5416666666667,24.0448412698413,48.0896825396825,16.1884920634921,32.3769841269841
2018,188,SAT,Fall,18:00-21:00,EAST,WEST,99.25,103.75,2,36.3814115441275,40.1666666666667,23.9666666666667,47.9333333333333,6.66944444444444,13.3388888888889
2018,188,SAT,Fall,21:00-24:00,EAST,WEST,94.75,101.5,2,25.1928825516396,26.1111111111111,14.6194444444444,29.2388888888889,5.16666666666667,10.3333333333333
2018,188,SAT,Fall,24:00-04:00,EAST,WEST,66.5,72.25,1.48888888888889,11.6967365967366,10.6957070707071,6.25,12.5,2.4625,4.925
2018,188,SAT,Summer,04:00-06:00,EAST,WEST,4.5,5.16666666666667,1,22.7777777777778,10.25,NULL,NULL,9,18
2018,188,SAT,Summer,06:00-09:00,EAST,WEST,71.5,74.6666666666667,2,17.5885929440891,21.2194444444444,4.75,9.5,12.2416666666667,24.4833333333333
2018,188,SAT,Summer,09:00-15:00,EAST,WEST,157.5,157.5,2,28.3290107203822,37.1597222222222,8.73611111111111,17.4722222222222,17.9361111111111,35.8722222222222
2018,188,SAT,Summer,15:00-18:00,EAST,WEST,77.8333333333333,77.8333333333333,2,36.4323053158624,46.9861111111111,22.0444444444444,44.0888888888889,12.7361111111111,25.4722222222222
2018,188,SAT,Summer,18:00-21:00,EAST,WEST,66.1666666666667,69.1666666666667,2,32.5949415523542,35.9583333333333,18.6333333333333,37.2666666666667,7.66666666666667,15.3333333333333
2018,188,SAT,Summer,21:00-24:00,EAST,WEST,63.1666666666667,67.6666666666667,2,26.992242848175,28.3611111111111,14.3833333333333,28.7666666666667,6.15555555555556,12.3111111111111
2018,188,SAT,Summer,24:00-04:00,EAST,WEST,44.3333333333333,48.1666666666667,1.5,13.1340326340326,12.3240740740741,7.31666666666667,14.6333333333333,3.6375,7.275
2018,188,SUN,Fall,04:00-06:00,EAST,WEST,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2018,188,SUN,Fall,06:00-09:00,EAST,WEST,96.6166666666667,97.75,1.66666666666667,17.4820330969267,18.1388888888889,4.08954248366013,8.17908496732026,10.3186274509804,20.6372549019608
2018,188,SUN,Fall,09:00-15:00,EAST,WEST,258.116666666667,258.116666666667,2,31.9374451890461,40.2847222222222,10.3982843137255,20.796568627451,19.2111928104575,38.422385620915
2018,188,SUN,Fall,15:00-18:00,EAST,WEST,126.366666666667,126.366666666667,2,31.8098082459772,39.4222222222222,16.6576797385621,33.3153594771242,10.4521241830065,20.9042483660131
2018,188,SUN,Fall,18:00-21:00,EAST,WEST,107.383333333333,115.033333333333,2,27.1577957777728,28.85,17.5098039215686,35.0196078431373,6.00343137254902,12.006862745098
2018,188,SUN,Fall,21:00-24:00,EAST,WEST,99.1666666666667,102.85,2,19.2641414141414,18.4277777777778,10.9161764705882,21.8323529411765,4.28986928104575,8.5797385620915
2018,188,SUN,Fall,24:00-04:00,EAST,WEST,40.2333333333333,43.6333333333333,1.5,6.84925236496796,5.14583333333333,3.41911764705882,6.83823529411765,1.50490196078431,3.00980392156863
2018,188,SUN,Summer,04:00-06:00,EAST,WEST,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2018,188,SUN,Summer,06:00-09:00,EAST,WEST,68.2,69,1.66666666666667,13.9456264775414,14.4166666666667,2.63888888888889,5.27777777777778,8.875,17.75
2018,188,SUN,Summer,09:00-15:00,EAST,WEST,182.2,182.2,2,25.8552466837649,32.625,8.40972222222222,16.8194444444444,16.8333333333333,33.6666666666667
2018,188,SUN,Summer,15:00-18:00,EAST,WEST,89.2,89.2,2,41.5770387302562,51.5,26.2916666666667,52.5833333333333,15.0138888888889,30.0277777777778
2018,188,SUN,Summer,18:00-21:00,EAST,WEST,76.6,82,2,31.3990058798569,33.4027777777778,14.6805555555556,29.3611111111111,9.84722222222222,19.6944444444444
2018,188,SUN,Summer,21:00-24:00,EAST,WEST,70.4,73,2,19.4613095238095,18.9583333333333,9.16666666666667,18.3333333333333,4.5,9
2018,188,SUN,Summer,24:00-04:00,EAST,WEST,28.8,31.3333333333333,1.5,11.1221889055472,7.83333333333333,5.54166666666667,11.0833333333333,2.16666666666667,4.33333333333333
2017,189,MF,Fall,04:00-06:00,NORTH,SOUTH,26.7666666666667,26.7666666666667,1,30.5797141836993,11.2125618673564,2.4,4.8,8.53846153846154,17.0769230769231
2017,189,MF,Fall,06:00-09:00,NORTH,SOUTH,268.883333333333,268.883333333333,2.16438356164384,30.5700481991874,16.9220530405437,3.30308979600155,7.33627160805402,11.69328658404,23.38657316808
2017,189,MF,Fall,09:00-15:00,NORTH,SOUTH,459.9,472.066666666667,2,19.8208268290734,10.3252615528267,3.70833545052805,14.5436732052063,3.87782037418674,16.1575848924447
2017,189,MF,Fall,15:00-18:00,NORTH,SOUTH,211.7,211.7,1.8310502283105,28.8566202571211,15.2802698999365,11.35042697029,22.70085394058,1.16992124440755,2.33984248881509
2017,189,MF,Fall,18:00-21:00,NORTH,SOUTH,216.566666666667,228.733333333333,1.662100456621,17.083853954343,9.64195656450631,6.93479814295481,22.4107664424695,0.599562978232254,1.89220495115798
2017,189,MF,Fall,21:00-24:00,NORTH,SOUTH,107.066666666667,116.8,1,7.64686404622251,3.7442430427745,2.8118867285283,11.7161947022012,0.189359006080782,0.788995858669925
2017,189,MF,Fall,24:00-04:00,NORTH,SOUTH,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2017,189,MF,Summer,04:00-06:00,NORTH,SOUTH,17.9666666666667,17.9666666666667,1,22.5424575424575,8.26556776556777,2.71428571428571,5.42857142857143,5.27158555729984,10.5431711145997
2017,189,MF,Summer,06:00-09:00,NORTH,SOUTH,170.683333333333,178.85,2.16326530612245,29.657570413126,15.806048169392,3.0724011826953,6.84477124183007,11.1893011750155,22.3786023500309
2017,189,MF,Summer,09:00-15:00,NORTH,SOUTH,308.7,316.866666666667,2,20.7687724397717,10.7402431892949,3.88166103937033,15.338141364311,4.02440226403993,16.768342766833
2017,189,MF,Summer,15:00-18:00,NORTH,SOUTH,142.1,142.1,1.82993197278912,24.4112286556036,12.9648242042078,8.60884353741496,17.2176870748299,1.6907651588774,3.38153031775481
2017,189,MF,Summer,18:00-21:00,NORTH,SOUTH,145.366666666667,153.533333333333,1.65986394557823,15.4097550034525,8.83826018752357,6.03911638228865,20.1328135984123,0.552881152460984,1.93641901204926
2017,189,MF,Summer,21:00-24:00,NORTH,SOUTH,71.8666666666667,78.4,1,8.62366740291688,4.12561018689753,2.83762931176505,11.8234554656877,0.259637188208617,1.0818216175359
2017,189,MF,Summer,24:00-04:00,NORTH,SOUTH,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2017,189,SAT,Fall,04:00-06:00,NORTH,SOUTH,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2017,189,SAT,Fall,06:00-09:00,NORTH,SOUTH,35.2333333333333,38.7333333333333,1.66666666666667,11.28895609319,4.80601851851852,2.09464285714286,8.72767857142857,3.29255952380952,13.718998015873
2017,189,SAT,Fall,09:00-15:00,NORTH,SOUTH,113.166666666667,113.166666666667,2,13.3976922173921,9.01600918922347,3.61029387279387,15.0428911366411,3.53726874976875,14.7386197907031
2017,189,SAT,Fall,15:00-18:00,NORTH,SOUTH,55.5333333333333,55.5333333333333,2,14.5269441353302,9.60503663003663,5.00012903762904,20.833870990121,2.38994708994709,9.95811287477954
2017,189,SAT,Fall,18:00-21:00,NORTH,SOUTH,33.3666666666667,35.4666666666667,1.5,11.7713599440543,5.62388196019149,3.73472823472824,15.561367644701,1.06603535353535,4.44181397306397
2017,189,SAT,Fall,21:00-24:00,NORTH,SOUTH,12.8333333333333,12.8333333333333,1,10.6721778221778,4.52557442557442,3.14048451548452,13.0853521478521,0.535714285714286,2.23214285714286
2017,189,SAT,Fall,24:00-04:00,NORTH,SOUTH,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2017,189,SAT,Summer,04:00-06:00,NORTH,SOUTH,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2017,189,SAT,Summer,06:00-09:00,NORTH,SOUTH,22.65,24.9,1.66666666666667,11.828218339307,4.69609788359788,2.45634920634921,10.2347883597884,2.88938492063492,12.0391038359788
2017,189,SAT,Summer,09:00-15:00,NORTH,SOUTH,72.75,72.75,2,14.6651906232536,9.88842592592592,3.76587301587302,15.6911375661376,3.81600529100529,15.9000220458554
2017,189,SAT,Summer,15:00-18:00,NORTH,SOUTH,35.7,35.7,2,12.9495366184448,8.5656746031746,4.7473544973545,19.7806437389771,1.86574074074074,7.77391975308642
2017,189,SAT,Summer,18:00-21:00,NORTH,SOUTH,21.45,22.8,1.48148148148148,15.3549418232963,7.38458994708995,4.52116402116402,18.8381834215168,1.79365079365079,7.47354497354497
2017,189,SAT,Summer,21:00-24:00,NORTH,SOUTH,8.25,8.25,1,8.67602040816326,4.02976190476191,3.18154761904762,13.2564484126984,0.53968253968254,2.24867724867725
2017,189,SAT,Summer,24:00-04:00,NORTH,SOUTH,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2017,189,SUN,Fall,04:00-06:00,NORTH,SOUTH,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2017,189,SUN,Fall,06:00-09:00,NORTH,SOUTH,48.3,64.5,1.66666666666667,5.92977290199512,3.08106954773621,1.42623456790123,5.94264403292181,2.1520979020979,8.96707459207459
2017,189,SUN,Fall,09:00-15:00,NORTH,SOUTH,145.2,145.2,2,12.7585264441972,8.57296561463228,3.25346520763187,13.5561050317995,3.46713664421998,14.4464026842499
2017,189,SUN,Fall,15:00-18:00,NORTH,SOUTH,70.8,70.8,2,11.6549381174381,7.63719490386157,4.36009361009361,18.1670567087234,1.5499222999223,6.45800958300958
2017,189,SUN,Fall,18:00-21:00,NORTH,SOUTH,43.2,43.2,1.5,10.1849603679149,4.83251162417829,2.99669774669775,12.4862406112406,0.798941798941799,3.3289241622575
2017,189,SUN,Fall,21:00-24:00,NORTH,SOUTH,10.5,10.5,1,5.0891156462585,2.96865079365079,1.74444444444444,7.26851851851852,0.416666666666667,1.73611111111111
2017,189,SUN,Fall,24:00-04:00,NORTH,SOUTH,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2017,189,SUN,Summer,04:00-06:00,NORTH,SOUTH,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2017,189,SUN,Summer,06:00-09:00,NORTH,SOUTH,32.2,43,1.66666666666667,8.58796296296296,3.45555555555556,1.58009259259259,6.58371913580247,2.47916666666667,10.3298611111111
2017,189,SUN,Summer,09:00-15:00,NORTH,SOUTH,96.8,96.8,2,13.3091415021293,8.9478835978836,3.16881613756614,13.2034005731922,4.06755952380952,16.9481646825397
2017,189,SUN,Summer,15:00-18:00,NORTH,SOUTH,47.2,47.2,2,11.3222298534799,7.41428571428571,4.23842592592593,17.6601080246914,1.57142857142857,6.54761904761905
2017,189,SUN,Summer,18:00-21:00,NORTH,SOUTH,28.8,28.8,1.5,14.1007936507936,6.31410934744268,4.03703703703704,16.820987654321,1.10185185185185,4.59104938271605
2017,189,SUN,Summer,21:00-24:00,NORTH,SOUTH,7,7,1,6.14285714285714,3.58333333333333,2.27777777777778,9.49074074074074,1.25,5.20833333333333
2017,189,SUN,Summer,24:00-04:00,NORTH,SOUTH,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2018,189,MF,Fall,04:00-06:00,NORTH,SOUTH,26.7666666666667,26.7666666666667,1,25.6022727272727,9.3875,2.125,4.25,7.125,14.25
2018,189,MF,Fall,06:00-09:00,NORTH,SOUTH,267.666666666667,267.666666666667,2.16438356164384,39.1785102131892,21.0155636409994,3.17987538559137,6.88542953988256,15.3873080116231,30.7746160232461
2018,189,MF,Fall,09:00-15:00,NORTH,SOUTH,506.133333333333,506.133333333333,2,19.2446441773829,11.0573039137172,4.2068961456877,16.236896040822,4.4160866343431,18.4003609764296
2018,189,MF,Fall,15:00-18:00,NORTH,SOUTH,208.05,208.05,1.8310502283105,30.8941470986925,15.975438195851,11.8226298371846,23.6452596743693,1.30086382415149,2.60172764830299
2018,189,MF,Fall,18:00-21:00,NORTH,SOUTH,231.166666666667,242.116666666667,1.662100456621,16.9100889460108,10.5485868168816,8.05745940734548,27.4944102511654,0.35574851328276,1.30893256920654
2018,189,MF,Fall,21:00-24:00,NORTH,SOUTH,110.716666666667,110.716666666667,1,10.8302775226182,5.59952817006025,4.05891924308808,16.912163512867,0.722550004963272,3.0106250206803
2018,189,MF,Fall,24:00-04:00,NORTH,SOUTH,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2018,189,MF,Summer,04:00-06:00,NORTH,SOUTH,17.6,27.2,1,35.974025974026,13.1904761904762,3.2962962962963,6.59259259259259,9.78571428571428,19.5714285714286
2018,189,MF,Summer,06:00-09:00,NORTH,SOUTH,176,176,2.16666666666667,30.5248704048113,16.3387789661319,2.76022108338285,6.0801053839044,11.4876893939394,22.9753787878788
2018,189,MF,Summer,09:00-15:00,NORTH,SOUTH,302.4,310.4,2,22.5905375156922,11.6743552712944,4.35825139851596,17.1417040594731,4.62469844357088,19.269576848212
2018,189,MF,Summer,15:00-18:00,NORTH,SOUTH,140.8,140.8,1.83333333333333,23.9765074992348,12.8158249158249,8.13560606060606,16.2712121212121,2.0052398989899,4.0104797979798
2018,189,MF,Summer,18:00-21:00,NORTH,SOUTH,150.4,158.4,1.66666666666667,15.3578247774842,9.16578288312035,6.50824212370265,22.0771662561685,0.513678804855275,1.8780929038282
2018,189,MF,Summer,21:00-24:00,NORTH,SOUTH,70.4,76.8,1,11.4902727666661,5.42765911388857,3.64174499018249,15.1739374590937,0.624005832449629,2.60002430187345
2018,189,MF,Summer,24:00-04:00,NORTH,SOUTH,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2018,189,SAT,Fall,04:00-06:00,NORTH,SOUTH,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2018,189,SAT,Fall,06:00-09:00,NORTH,SOUTH,37.75,42.75,1.66666666666667,11.6747592013721,5.06816239316239,1.68463573463573,7.01931556098223,4.29587912087912,17.8994963369963
2018,189,SAT,Fall,09:00-15:00,NORTH,SOUTH,121.25,121.25,2,14.6010280742245,9.82888084138084,3.79714590964591,15.8214412901913,4.12383727383727,17.1826553076553
2018,189,SAT,Fall,15:00-18:00,NORTH,SOUTH,59.5,59.5,2,15.3369127707735,10.1384088134088,5.85015262515262,24.3756359381359,2.52409812409812,10.5170755170755
2018,189,SAT,Fall,18:00-21:00,NORTH,SOUTH,36.5,36.5,1.48888888888889,14.3737997571151,6.98722111222111,4.58280423280423,19.0950176366843,1.23675213675214,5.1531339031339
2018,189,SAT,Fall,21:00-24:00,NORTH,SOUTH,13.75,13.75,1,13.4846153846154,6.1775641025641,4.47692307692308,18.6538461538462,0.988888888888889,4.12037037037037
2018,189,SAT,Fall,24:00-04:00,NORTH,SOUTH,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2018,189,SAT,Summer,04:00-06:00,NORTH,SOUTH,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2018,189,SAT,Summer,06:00-09:00,NORTH,SOUTH,25.1666666666667,28.5,1.66666666666667,11.7722343118848,4.49867724867725,1.64470899470899,6.85295414462081,3.5264880952381,14.6937003968254
2018,189,SAT,Summer,09:00-15:00,NORTH,SOUTH,80.8333333333333,80.8333333333333,2,13.3279126852764,8.97357804232804,3.45049603174603,14.3770667989418,3.73207671957672,15.550319664903
2018,189,SAT,Summer,15:00-18:00,NORTH,SOUTH,39.6666666666667,39.6666666666667,2,13.4562926964035,8.89417989417989,4.9337962962963,20.5574845679012,1.87361111111111,7.80671296296296
2018,189,SAT,Summer,18:00-21:00,NORTH,SOUTH,24.3333333333333,24.3333333333333,1.5,14.1613993519124,6.79975749559083,4.93055555555556,20.5439814814815,0.877380952380952,3.65575396825397
