Year,line_no,Annual_APC_Boardings,AVG_Daily_APC_Boardings_MF,AVG_Daily_APC_Boardings_Sat,AVG_Daily_APC_Boardings_SunHol,Annual_Service_Cost,Annual_Revenue_Hours,Annual_Service_Hours,Service_Cost_Per_APC_Boarding,Average_APC_Boarding_Per_Revenue_Hour,Average_Passenger_Turnover,Perc_Trips_w_Overcrowding,Average_Passenger_Load_Bi_Directional,Average_Peak_Load_Factor,Average_Capacity_Utilization,Percentage_of_Revenue_Hours_with_Overcrowding,Annual_Revenue_Hours_with_Overcrowding,On_Time_Performance_Percentage,Bus_Bunching_Percentage,AVG_speed_km_per_hr
2016,242,11382.0333333333,NULL,26.5666666666667,163.125,51824.5,430.466666666667,493.566666666667,4.55318469752036,26.4411491404677,33.9857142857143,0,12.1107142857143,24.2214285714286,18.955122598809,0,0,87.364450730787,0,23.4942909781917
2017,242,11252.7666666667,NULL,22.88,165.078142076503,58423.75,445.216666666667,556.416666666667,5.19194538824526,25.2748100175944,34.5682692307692,0,13.1153846153846,26.2307692307692,18.7623628843849,0,0,82.696732627703,0,22.8341444766217
2018,242,13152.8252688172,NULL,32.2258064516129,191.151388888889,55681.5,445.016666666667,530.3,4.23342505218328,29.5558037575009,36.8741666666667,0,13.0241666666667,26.0483333333333,18.6898474791425,0,0,86.294416243654,0,22.724259679656
2014,246,1151919.29464254,3677.37599069139,2320.62435897436,1834.47262791853,3409073.5,31038.5166666667,32467.3666666667,2.95947252195118,37.1125755464864,39.1571102539152,0.095785440613,13.4684797866847,26.9369595733692,NULL,0.133085,41.2812271666667,73.957621802467,2.272133445335,21.4742373457606
2015,246,1199937.44917512,3858.87025484236,2354.98646484235,1835.84550422255,3411224.25,31149.6333333333,32487.85,2.84283505973164,38.5217198653529,41.8064992009067,0.86623917201,14.7593009728911,29.5186019457822,NULL,1.281937,399.3071497,74.1086997626,2.283775656545,21.206447513853
2016,246,1269021.68383849,4085.49855338419,2353.92512330437,1964.16412151067,3454193.75,31069.9833333333,32897.0833333333,2.72193437983809,40.8439769736542,39.7788132098416,0.427494656316,14.0529632577464,28.1059265154927,19.8707529568423,0.643493,199.904272766667,72.514431203664,2.42840680888,20.8245537106207
2017,246,1326638.42812957,4245.33929343976,2577.84114285714,2096.92008196721,3802996.75,33153.75,36219.0166666667,2.86664148223254,40.0147322136883,42.8137762492231,3.201390446288,17.8270477341615,35.654095468323,28.1995277837953,4.859249,1611.00702,75.610259657139,2.272988260014,20.0348150564803
2018,246,1373417.21737517,4352.11444403172,2872.98868319181,2192.18658068783,3854415.25,33967.5833333333,36708.7166666667,2.80644162694161,40.4331742973131,45.8975807132131,4.36121374986,18.891984717554,37.783969435108,29.2845396443758,6.831239,2320.39355266667,77.374035268095,1.973318016737,19.6573174596655
2014,247,83021.2803418804,332.085121367521,NULL,NULL,275791.25,1615.81666666667,2626.58333333333,3.32193443493398,51.380383712187,66.7444444444445,20.138888888888,31.5277777777778,63.0555555555555,NULL,11.761907,190.050740516667,80.85059497576,0.259324570632,24.6866874187647
2015,247,80831.5297619048,323.326119047619,NULL,NULL,296558.5,1742.21666666667,2824.36666666667,3.6688468085849,46.3957964060563,70.3940773809524,0.138888888888,28.9589037698413,57.9178075396826,NULL,0.19203,3.345056,77.083801392945,0.668249219562,23.7828420616701
2016,247,85265.9125087632,340.763650035053,NULL,NULL,283206,1709.03333333333,2697.2,3.32144454527351,49.8913103950166,73.582077922078,20,32.2549603174603,64.5099206349206,39.5969763455484,23.811357,406.9430541,77.797395718384,0.966250577901,24.7937777916609
2017,247,87395.8800542337,347.74454204874,NULL,NULL,272305.25,1617.95,2593.38333333333,3.11576758344925,54.0164282296942,69.9542634996582,10.821917808219,30.0300254501967,60.0600509003933,37.4276138701394,6.755253,109.2957584,85.120959109398,0.632543260142,23.7446058795889
2018,247,88755.5174470954,354.945853201186,NULL,NULL,280605.5,1809.1,2672.43333333333,3.16155556376831,49.0605922542122,71.8065571508803,19.17808219178,30.7583770724978,61.5167541449955,39.5063424453123,21.707633,392.7121916,83.510985425277,0.558171211986,23.7018026945491
2014,250,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,250,2885410.84532047,9361.33227360566,8113.98985507246,6589.32826663235,6692634.85,59856.9833333333,63793.15,2.31947379724244,48.2050829266172,81.662372144719,7.795503988397,29.6729078520334,59.3755111355388,NULL,10.361912,6202.32075601667,67.183688864674,3.671527689808,24.2275922608616
2016,250,3301561.01744491,9747.08054900043,8508.47792820387,6696.90083333333,6723788.05,60043.1666666667,64089.1166666667,2.03654817053891,54.9864572562225,87.0109712101471,12.259344424906,31.6167669042228,63.2581516902256,39.8976637727173,16.722241,10040.5384163333,69.635732674907,3.325577860748,24.2123911688522
2017,250,3471075.89554803,10252.8283251038,8846.81370306659,7152.6677725735,6803007.95,60698.7833333333,64839.2833333333,1.95991333947076,57.1852631128745,87.6401219572908,10.377905679739,31.2321963630076,62.4664089878361,39.5938711656339,14.01464,8506.69168903333,68.125015010447,3.374563290012,24.1760465932395
2018,250,3581993.22635278,10556.2114047285,9294.02941761763,7340.41547979797,6881265.35,61278.9333333333,65586.7833333333,1.9210715696988,58.4539095494391,87.5734098984847,11.717428087986,31.1959351246905,62.3989274969842,38.1765502740854,15.683147,9610.4363936,68.035901148071,3.909561361695,24.1462666300584
2014,251,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,251,87268.8989568623,285.122932094933,227.782051282051,206.123148148148,569554.7,8253.98333333333,8629.61666666667,6.52643389349435,10.5729434422809,37.3791667053737,0.086975429441,6.38777797455477,26.6157415606449,NULL,0.11099,9.15366751666667,65.987968533086,0.010841497309,27.2222482637085
2016,251,127117.701530895,413.991097502892,221.7875,195.87816091954,570805.4,8272.01666666667,8648.56666666667,4.49036910773019,15.3671960119635,34.1458447914751,0.109577032653,6.00418740384803,25.0174475160335,12.2243086484094,0.104084,8.60289733333333,70.202902445579,0.034193708357,26.0177066488698
2017,251,119114.729732509,389.3930230284,242.772666666667,145.908977361436,569382,8261.18333333333,8627,4.78011410745451,14.4186038399474,29.2519014230632,0.021920210434,5.15659513086655,21.4858130452773,11.0003108018164,0.03055,2.51966091666667,71.288973838251,0.039420736636,26.0192332345072
2018,251,120038.396505603,384.961976065703,233.389407814408,188.677554713805,568293,8258.4,8610.5,4.73426017460566,14.535309079919,31.8116924887004,0.238043713481,5.53215996616508,23.0506665256879,11.1358799030693,0.252895,20.8772352,76.379372520735,0.017115158529,26.016365719997
2014,252,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,252,42134.4521900627,126.120158483086,118.663461538462,140.716666666667,515830.25,7219.9,7676.93333333333,12.2424814655988,5.83587753155344,21.609647624633,0.105752961082,4.32230991838512,17.6008500197401,NULL,0.099761,7.1982403,67.820957117536,0.02207155536,21.5657565085791
2016,252,80519.380263445,254.111342400249,164.933333333333,135.565188834154,518133.75,7244.41666666667,7706.08333333333,6.43489490734727,11.1146809975652,21.710706067469,0.063451776649,4.42598379978259,17.5564744692258,9.2588225791565,0.071627,5.18700233333333,71.131999821802,0.040765982355,21.5726034251391
2017,252,78242.5770652751,256.281420673644,145.972333333333,102.557220921155,519367.7,7203.58333333333,7710.66666666667,6.63791658557858,10.8616189255729,19.4972721273348,0.04379242391,4.02898978378506,15.9928074068921,8.83790332313444,0.061877,4.4518145,70.551503884837,0.04696528762,21.6217950330078
2018,252,78201.0239008632,248.831140192198,155.766292735043,129.556527176527,515386.4,7149.95,7670.1,6.59053263360546,10.9372826244748,18.7829726252955,0.16835016835,3.97993594754681,16.0422356867948,8.22782165668196,0.18621,13.3132069,73.52526676062,0.031885671572,21.6393743243236
2014,253,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,253,370514.969469909,1502.76925220796,371.865450310559,163.563636363636,1133436.5,9797.38333333333,10794.6333333333,3.0590842297724,37.8177475417663,60.8649515972006,5.304101838755,21.6876053579602,43.3752107159204,NULL,7.418296,726.789490433333,73.026708593718,0.405143139249,25.2194046663911
2016,253,420847.259333178,1600.51816825397,265.68167989418,97.0264705882353,1136521.75,9848.25,10824.0166666667,2.70055637715401,42.7332022778847,63.2268340718858,10.979812900049,22.586436532632,45.1728730652641,32.9499284133983,13.777097,1356.7934025,73.577286615326,0.440839646166,25.2250789679141
2017,253,465212.819620867,1710.78131774451,381.47280952381,255.033908045977,1143082.5,9999.75,10886.5,2.45711737035014,46.5224450232123,64.202619246224,11.50811047786,22.5970078105605,45.1940156211211,31.6888215958073,17.094416,1709.397264,71.970837338363,1.106609486455,25.2991725296352
2018,253,463451.890610645,1713.39696704028,349.711858974359,262.566091954023,1141502.25,10089.6833333333,10871.45,2.46304367967073,45.9332444140776,60.2877643069618,8.804204993429,20.7859837720477,41.5719675440953,29.8419050096281,11.751358,1185.66895755,74.107683000604,1.903363255821,25.3440523903738
2014,254,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,254,184230.765299824,718.098502807237,265.439307760141,137.745454545455,745396.75,6575.73333333333,7099.01666666667,4.04599497150715,28.0167634484099,35.6700810779947,0.079936051159,15.4687595187329,30.9375190374658,NULL,0.11198,7.3582456,68.078192966825,0.918332420591,28.7163144745947
2016,254,181166.146031746,664.559028571428,242.611111111111,36,748762,6588.45,7131.06666666667,4.13301279737327,27.4975367547368,34.7113109935332,2.314814814814,14.9595061728395,29.919012345679,22.143989261326,3.532748,232.75017315,65.884771739638,0.420957014222,29.2269321675702
2017,254,227073.518016041,808.824999978864,230.243619047619,202.020689655172,765310,6710.08333333333,7288.66666666667,3.37031815372648,33.8406405309484,37.4073560775456,4.838709677419,15.9135343223762,31.8270686447524,21.9865515975452,7.431781,498.673263083333,61.635750421585,0.734426508691,29.7488025240255
2018,254,247580.712034774,876.162952436453,296.25612987013,212.71091954023,791906.5,6945.23333333333,7541.96666666667,3.19857913603857,35.6475729687182,39.9842014572383,1.672321861366,15.9475202561448,31.8950405122895,21.3314272134005,3.915938,271.9683921,63.157656228757,0.424033242329,29.8305496357956
2014,255,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,255,1101908.74142386,3871.31793925992,2486.51304347826,1835.87878787879,2600977.75,24220.1333333333,24771.2166666667,2.36042936426758,45.4955687592081,101.255666055256,2.882513661202,26.9645805697035,53.9291611394071,NULL,3.693676,894.5948448,53.9766716584,2.222550177095,22.2513162478662
2016,255,1200250.83222636,3928.71655991319,2208.8992248062,1632.13388888889,2615775.75,24372.0666666667,24912.15,2.17935758073832,49.2469862585731,101.637262890201,1.959716929776,27.1945740749905,54.389148149981,29.0505816863768,2.62483,639.718005866667,56.477744446505,1.577952476826,22.2271137618136
2017,255,1320451.94901771,4294.19795720019,2559.04662914863,1823.45787382017,2837597,26289.9166666667,27024.7333333333,2.14895892433716,50.2265551374656,99.0434631989862,2.653479676757,26.1981398138102,52.3962796276205,27.3766263498961,3.337472,877.399678833333,60.055296141558,1.855240382917,21.8041007644682
2018,255,1382294.99846492,4489.840527193,2639.88429487179,1940.69805555555,2929809.75,27012.45,27902.95,2.11952568247274,51.1725148390803,100.471239318671,3.209934395501,26.3132373951393,52.6264747902784,28.1787927144277,3.936998,1063.45314405,59.296446073659,2.147320101505,21.5428392210264
2014,256,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,256,52637.9763498313,159.722422197225,211.5,113.073484848485,336776,4979.46666666667,5102.66666666667,6.39796632305527,10.5710068715186,36.8217391659719,0,4.68291157863763,19.5121315776568,NULL,0,0,67.738148984198,0.000787320982,19.9592511077562
2016,256,87973.1326131115,272.027317119113,190.49,161.036111111111,338101.5,4999.1,5122.75,3.8432358830156,17.5977941255649,38.590433291983,0,4.45386904761905,18.5577876984127,7.95268350383688,0,0,69.211529299666,0.006954006202,19.9665603298248
2017,256,94666.0901680361,270.11059426408,272.67,209.505426356589,336567,4982.96666666667,5099.5,3.55530686228385,18.9979376746188,35.1297592635714,0,3.99942594533059,16.6642747722108,6.64011885549502,0,0,69.83874260053,0,19.9578187051895
2018,256,85915.5393735325,257.713183020831,247.220285714286,197.338758272379,336436.1,4986.71666666667,5097.51666666667,3.91589347460517,17.2288792639511,32.5354210506995,0,3.53400369247284,14.7250153853035,5.74221118111231,0,0,66.549282583448,0.003401753944,19.9431639353789
2014,257,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,257,949573.58260679,3059.72155867159,2691.46186241295,2224.19575757576,2407690.25,21524.7,22930.3833333333,2.53554889700107,44.1155315803142,89.9205476686997,25.70617011204,40.2564532067905,80.5129064135808,NULL,26.849537,5779.2743265,63.93562164696,2.808796901882,32.7099476335152
2016,257,1090108.86335108,3152.58720578526,2320.4786163522,2933.4726984127,2398063.5,21396.4,22838.7,2.19983854881078,50.9482372432314,87.690679468829,23.85626088333,38.1321602737227,76.2643205474456,63.4236148058459,23.927747,5119.6664028,70.246724282129,2.032816618498,32.6137070055692
2017,257,1145421.45578573,3251.23974760241,3026.56196825397,2831.27126871307,2644192.25,23294.4666666667,25182.7833333333,2.30848849272353,49.1713964597773,85.9513975791742,22.261027034018,37.4586187765318,74.9172375530637,61.708800285846,23.590879,5495.3510424,67.743329618087,2.600166734033,34.4873876640631
2018,257,1336870.25074678,3710.25155269298,3756.68553737929,3408.80857716358,2932125,25777,27925,2.19327567380761,51.8629107633465,59.2336910341396,7.727748691099,39.2647387083164,52.3529849444218,42.5468229601104,8.241996,2124.514563,69.292998450506,1.91667502256,36.4792999588
2014,258,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,258,20454.0857142857,161.055793025872,NULL,NULL,188025.25,938.35,1790.71666666667,9.19255216910908,21.7979279738751,50.5559523809524,0,31.0577380952381,62.1154761904761,NULL,0,0,92.095914742451,2.559726962457,28.590026023363
2016,258,20990.7809523809,135.424393241167,NULL,NULL,200453.75,989.416666666667,1909.08333333333,9.54960896665748,21.2153096461359,32.3941798941799,0.308641975308,18.1754850088183,36.3509700176367,32.5185867580969,0.619395,6.12745741666667,89.916918429003,2.269348924784,28.539554893011
2017,258,29824.7687208217,191.184414877062,NULL,NULL,217925.75,1081.96666666667,2075.48333333333,7.30687141415647,27.5653304668859,67.6151785714286,1.388888888888,32.5295138888889,65.0590277777778,60.1279830844077,1.717894,18.5860234,85.691761923531,4.422710749523,28.7566673787285
2018,258,38886.5421052632,257.526768909028,NULL,NULL,233723,1185.93333333333,2225.93333333333,6.01038270174108,32.7898213266034,61.1753968253968,0.396825396825,28.8958994708995,57.791798941799,51.7175329308396,0.470394,5.57744446666667,85.523114355231,4.499658469945,28.1511923585272
2014,259,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,259,3720.75,16.2478165938865,NULL,NULL,73367,600,698.733333333333,19.7183363569173,6.20125,7.16666666666667,0,6.375,12.75,NULL,0,0,70.481220657276,0,48.8931468857919
2016,259,4365.49100968188,17.4619640387275,NULL,NULL,76055,617.35,724.333333333333,17.4218661386139,7.07133880243279,5.2,0,3.66666666666667,7.33333333333333,5.61549612093614,0,0,77.349266702878,0,48.8931468857919
2017,259,3969.07828282828,15.7851724415469,NULL,NULL,70556.5,567.566666666667,671.966666666667,17.7765453267208,6.99314902712448,2.94185692541857,0,3.34337899543379,6.68675799086758,3.89302620651763,0,0,78.475858057009,0,48.9041864306694
2018,259,3065.79285714286,14.8824895977809,NULL,NULL,42437.5,337.266666666667,404.166666666667,13.8422594015531,9.09011521192782,7.53511904761905,0,3.61613408521303,7.23226817042607,5.70332461332279,0,0,77.372262773722,0,49.029057404758
2014,262,NULL,NULL,NULL,NULL,323116.2,4597.91666666667,4895.7,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,47.5541499804582
2015,262,30088.1498015873,107.518849206349,118.833333333333,NULL,323888.4,4576.15,4907.4,10.7646499414502,6.57499203513593,16.5759139913275,0,2.68737021124239,11.1973758801766,NULL,0,0,78.43295638126,0.003274608684,47.4402655946612
2016,262,42089.0660607258,125.57793090957,112.916666666667,78.5,325133.6,4593.35,4926.26666666667,7.72489462063376,9.16304354354139,19.577945192956,0.043196544276,3.3978031471768,14.1575131132367,9.01268726533451,0.053429,2.4528489,77.591296962834,0.000928763815,47.4398901363532
2017,262,43069.5535283344,126.481124907824,115.650490196078,89.7666666666667,323881.8,4584,4907.3,7.51997115054666,9.3956268604569,16.3142514416052,0,3.02938099168414,12.6224207986839,6.96578286207654,0,0,78.616985565626,0.000955849319,47.4482033691421
2018,262,38148.1639071067,116.769287374458,96.6929487179487,65.0023677248677,329456.6,4674.13333333333,4991.76666666667,8.63623740325351,8.16154807460349,15.4540591096782,0,2.6058380224031,10.8576584266796,6.13781320182616,0,0,81.387604070305,0.000849928181,47.6549945181626
2014,280,NULL,NULL,NULL,NULL,247846.5,3685.53333333333,3755.25,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,31.7398496578439
2015,280,NULL,NULL,NULL,NULL,258464.8,3858.25,3916.13333333333,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,31.7390452050495
2016,280,NULL,NULL,NULL,NULL,255257.2,3826.58333333333,3867.53333333333,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,32.029835430802
2017,280,NULL,NULL,NULL,NULL,267743.3,4036.16666666667,4056.71666666667,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,31.1801870682143
2018,280,24148.9481494039,81.6746703753934,34.4671474358974,31.8664814814815,285241,4304.16666666667,4321.83333333333,11.8117359909542,5.61059782754786,12.6578232121291,0,2.56462003280583,10.6859168033576,NULL,NULL,NULL,NULL,NULL,29.0508291859153
2014,281,NULL,NULL,NULL,NULL,243822.7,3651.93333333333,3694.28333333333,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,19.5700840496426
2015,281,NULL,NULL,NULL,NULL,280956.5,4190.66666666667,4256.91666666667,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,19.5488391760413
2016,281,NULL,NULL,NULL,NULL,260035.6,3904.41666666667,3939.93333333333,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,21.0855873542192
2017,281,NULL,NULL,NULL,NULL,250883.6,3792.25,3801.26666666667,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,23.7909438772469
2018,281,15528.5116912055,53.4478832727587,19.6108058608059,19.0463161375661,256840.1,3878.28333333333,3891.51666666667,16.539904474262,4.00396524868104,7.20854015524096,0,1.68634249631717,7.02642706798818,NULL,NULL,NULL,NULL,NULL,22.3524264442371
2014,282,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,282,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2016,282,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2017,282,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2018,282,697.331746031746,NULL,18.65,20.014828738513,7147.8,107.666666666667,108.3,10.2502145365896,6.47676544301931,9.23705923705924,0,2.10850260850261,8.78542753542754,NULL,NULL,NULL,NULL,NULL,21.2029035105001
2014,301,610704.36529304,2188.64826117216,614.003205128205,518.264480874317,2300245.5,21353.0333333333,21907.1,3.76654504327352,28.6003564814229,66.6219005242998,1.535508637236,23.9242152121711,47.8484304243421,NULL,1.779006,379.870463,70.760252266951,0.672741256222,37.2088454798777
2015,301,666403.052297702,2297.88020919081,895.457516339869,727.827868852459,2312700.25,21488.2833333333,22025.7166666667,3.47042265491732,31.0123913558025,71.3520899126465,6.31797824696,25.6435855571172,51.2871711142345,NULL,7.524459,1616.86439113333,68.303096677935,0.847799874229,36.8066163017613
2016,301,731649.197555223,2557.33945688756,878.880503144654,758.627777777778,2415203,22300.55,23001.9333333333,3.30103963493749,32.8085718762642,73.0230613422288,6.308486608583,27.1506845526207,54.3013691052413,42.6222276105361,7.033959,1568.59838645,68.211011345883,0.625831383881,35.9842173763449
2017,301,871042.266742992,2984.9630068637,1141.56655555556,1028.72498758073,2673065.5,24573.9,25457.7666666667,3.06881261915699,35.4458293857707,77.2848998039721,7.420305384409,27.9232735691549,55.8465471383097,42.4364422194134,8.613676,2116.6974504,67.759772021606,0.827962637897,35.7137366915073
2018,301,1054082.00879005,3622.27986676194,1428.44427655678,1199.28232864358,2843148,26123.6833333333,27077.6,2.69727400362668,40.3496702719966,91.1073089138144,13.876238949906,33.0884588441145,66.176917688229,48.1863604606244,15.041881,3929.47219963333,71.025331724969,0.889879770544,35.3220227285242
2014,310,141272.483984479,471.272602604585,236.592948717949,180.614754098361,675204.2,9966.91666666667,10230.3666666667,4.7794459399056,14.1741411821924,41.0992259156701,0,7.24382449304434,30.1826020543513,NULL,0,0,86.158292050011,0.025837895072,38.4549120309819
2015,310,164182.59519187,553.121447434145,236.549346405229,226.62650273224,676459.3,10039.4833333333,10249.3833333333,4.12016449861489,16.3536897010174,47.7447942385849,0.023116042533,8.18664453879979,34.1110189116658,NULL,0.026562,2.66046308333333,85.817898459509,0.080703448029,40.3598202519945
2016,310,172270.056034183,571.440697152604,262.812683438155,250.580158730159,675765.2,10028.6666666667,10238.8666666667,3.92270842395216,17.1777626837249,52.0755114881175,0.046232085067,8.79627922638396,36.6511634432665,25.7097692613947,0.046383,4.64327266666667,84.442610387313,0.079895630012,39.5773732499032
2017,310,190688.195171743,621.797349729613,280.992303030303,318.564676034348,728843.5,10641.4333333333,11043.0833333333,3.8221742008915,17.9194088990277,57.5459629506252,0.422222222222,10.1041539875035,42.1006416145978,30.9292040710845,0.439388,46.7478166333333,84.651486181122,0.07322173162,38.8068481552692
2018,310,241477.861673687,794.395418172618,395.066605189682,354.438227677823,761081.2,10899.5333333333,11531.5333333333,3.15176387071234,22.1548807906474,69.0438678759306,2.6,12.3392854432149,51.4136893467287,36.9495295372543,2.69839,294.102107933333,85.779340557989,0.051698264039,38.6883400588811
2014,311,164383.60959596,657.534438383839,NULL,NULL,853763.75,4627.01666666667,8131.08333333333,5.19372796411075,35.5269110613303,59.1230111675764,0.060386473429,27.2592707614447,54.5185415228893,NULL,0.066205,3.06308503333333,94.384553499597,0.376351943876,47.0737758742606
2015,311,160017.567468642,640.07026987457,NULL,NULL,788392.5,4214.38333333333,7508.5,4.92691216640633,37.9693907298361,64.7634230503796,0.422705314009,29.3388630089717,58.6777260179434,NULL,0.458664,19.3271619666667,94.203158650394,0.669385764034,47.4745627503983
2016,311,190919.891446054,763.679565784216,NULL,NULL,782682.25,4104.01666666667,7454.11666666667,4.09953223874084,46.5202524630879,72.7856729773849,4.770531400966,34.0788129744651,68.1576259489303,62.8507682184027,5.166198,212.017605016667,93.925317134179,0.393813061013,48.1220535783522
2017,311,222507.757875797,885.600628987238,NULL,NULL,820659,4284.08333333333,7815.8,3.68822645931334,51.9382422243101,79.9914519929446,13.869863013698,36.4281687452678,72.8563374905355,67.8292298942533,15.194672,650.949326166667,91.024987251402,0.841383208303,47.1013505706732
2018,311,249280.784029155,995.331136116619,NULL,NULL,846186.25,4500.46666666667,8058.91666666667,3.39451054478806,55.3899856375979,87.8664444444444,17.369863013698,39.490406392694,78.9808127853882,73.0293068242039,19.230973,865.4802442,93.381995133819,0.569068044453,46.4317443246905
2014,312,641302.932910376,2054.38059914067,1209.13941907452,1050.86120218579,1718529.75,15662.0833333333,16366.95,2.6797472174358,40.9462087042726,52.5062640042075,0.318091451292,18.3219264880574,36.6438529761147,NULL,0.382532,59.90746875,87.647338027054,0.286958453788,26.2206646042221
2015,312,659249.2123193,2129.91868737244,1232.2962184874,1015.83633879781,1671169.5,15387.4166666667,15915.9,2.53495866020176,42.8433977320841,56.2803266396172,0.538285560489,19.8853518490577,39.7707036981155,NULL,0.607005,93.4016191666667,89.029215459014,0.194012819328,26.1130043631692
2016,312,717365.761449167,2320.37436484429,1274.75101078167,1145.09777777778,1742315.75,15866.7166666667,16593.4833333333,2.42876903754133,45.2119853476828,63.203010586605,2.631941573653,21.9964090192438,43.9928180384875,28.2922921304662,2.996292,475.398564766667,89.604018680585,0.267892024631,26.2413843106253
2017,312,751999.450226665,2408.31154520204,1452.80904761905,1189.77540983607,1746778.25,15778.8,16635.9833333333,2.32284511574243,47.6588492297681,61.6202260617805,1.899827288428,20.9141027606946,41.8282055213892,25.7013178737441,2.149625,339.1810848,87.221174992145,0.293019402702,25.6997788569048
2018,312,845975.840395658,2736.70786634454,1500.29116300366,1375.95388888889,1744214.5,15833,16611.5666666667,2.06177814626981,53.4311779445246,74.4282919425467,9.399159093991,25.7667866180717,51.5335732361434,31.7193700231798,10.827343,1714.286409,85.440915367922,0.482180655538,25.4853285697835
2014,314,309183.688768567,1032.00284078855,514.081318681319,400.831967213115,982250.5,9087.41666666667,9354.76666666667,3.17691565137915,34.0232763732158,39.4814429088853,0.020742584526,13.7928985658606,27.5857971317212,NULL,0.028491,2.58082633333333,89.409427837798,0.102632485803,23.0711548045585
2015,314,333026.067515533,1112.00827958594,545.990149393091,433.090163934426,993478.5,9193.8,9461.7,2.98318539269802,36.222896682061,41.9908273502631,0.041614648356,14.8543240875728,29.7086481751455,NULL,0.055776,5.1209466,89.825242718446,0.093734282361,22.7354623650242
2016,314,365501.371473213,1218.31762398809,608.991801437556,456.798333333333,1003689.75,9258.66666666667,9558.95,2.74606288330592,39.4766746262831,48.171918195298,0.313087038196,16.9121347435299,33.8242694870598,16.6139500174497,0.463717,42.9324373333333,91.055942056609,0.163274356351,22.5109008502893
2017,314,424255.894140246,1397.75781197973,730.380666666667,587.109016393443,983209.5,9046.66666666667,9363.9,2.31749166854234,46.8963773920685,53.150817736128,0.413736036408,19.1520178425351,38.3040356850701,18.9471884024609,0.49164,44.4734133333333,87.743413516609,0.105091930297,22.1806597745304
2018,314,500544.428897496,1637.07217830263,923.306857142857,709.115462506842,982850.75,9009.75,9360.48333333333,1.96356345862212,55.5558621379612,64.8795096889198,1.913477537437,22.7891308649463,45.5782617298926,21.9629785376154,2.358202,212.4679245,87.805927342256,0.11000737607,22.1304009822621
2014,316,496275.424739171,1609.59627038526,1058.40590659341,636.709016393443,1474067,13477.2166666667,14038.7333333333,2.97025991318174,36.8232875536248,52.0277756136424,0.016946280291,17.0686019905643,34.1372039811288,NULL,0.025521,3.43669025,84.148817378946,0.02802023264,22.4970579442086
